record_id,record_type,page,owning_showcase,media_id,source_file,cargo_freight_url,canonical_base_url,url_evidence,freight_id,filename,rendition,rendition_width_request_px,natural_width_px,natural_height_px,design_width_1440_css_px,design_height_1440_css_px,rendered_max_width_css_px,rendered_max_height_css_px,dpr_coverage,format,mime_type,transparency,poster_fallback,loading_priority,referenced,referenced_by,source_provenance_evidence,source_provenance_confidence,delivery_evidence_source,delivery_evidence_confidence,notes
92fe00e5fca4aa8e4de3,image,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/R3028474672867265759186636027705/curate-image2-v2.jpg,https://freight.cargo.site/t/original/i/R3028474672867265759186636027705/curate-image2-v2.jpg,derived from Cargo media hash and filename; not observed in Phase 1 delivery,R3028474672867265759186636027705,curate-image2-v2.jpg,original,,750,652,unknown,unknown,unknown,unknown,unknown,jpg,image/jpeg,no,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; JPEG has no alpha channel; Cargo library in_use=False; bodycopy reference is authoritative
918a02d8d0c43107ac3e,image,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/B3027050613241503809747005519673/curate-image2.jpg,https://freight.cargo.site/t/original/i/B3027050613241503809747005519673/curate-image2.jpg,derived from Cargo media hash and filename; not observed in Phase 1 delivery,B3027050613241503809747005519673,curate-image2.jpg,original,,753,655,unknown,unknown,unknown,unknown,unknown,jpg,image/jpeg,no,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; JPEG has no alpha channel; Cargo library in_use=False; bodycopy reference is authoritative
a4a82dd0933e50de61d2,image,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/N3027050975055942071486150915897/curate-image6.jpg,https://freight.cargo.site/t/original/i/N3027050975055942071486150915897/curate-image6.jpg,derived from Cargo media hash and filename; not observed in Phase 1 delivery,N3027050975055942071486150915897,curate-image6.jpg,original,,923,804,unknown,unknown,unknown,unknown,unknown,jpg,image/jpeg,no,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; JPEG has no alpha channel; Cargo library in_use=False; bodycopy reference is authoritative
2889f983632e79a7d4e0,image,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/J3028473484786266947849254647609/dg-image3-v2.jpg,https://freight.cargo.site/t/original/i/J3028473484786266947849254647609/dg-image3-v2.jpg,derived from Cargo media hash and filename; not observed in Phase 1 delivery,J3028473484786266947849254647609,dg-image3-v2.jpg,original,,820,716,unknown,unknown,unknown,unknown,unknown,jpg,image/jpeg,no,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; JPEG has no alpha channel; Cargo library in_use=False; bodycopy reference is authoritative
5b6628d2c373a690e0c6,image,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/J3028474672885712503260345579321/dg-image3-v2.jpg,https://freight.cargo.site/t/original/i/J3028474672885712503260345579321/dg-image3-v2.jpg,derived from Cargo media hash and filename; not observed in Phase 1 delivery,J3028474672885712503260345579321,dg-image3-v2.jpg,original,,820,716,unknown,unknown,unknown,unknown,unknown,jpg,image/jpeg,no,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; JPEG has no alpha channel; Cargo library in_use=False; bodycopy reference is authoritative
6d04458dbf1e0dc716b7,image,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/X3028247330895209993498194917177/dg-image3.jpg,https://freight.cargo.site/t/original/i/X3028247330895209993498194917177/dg-image3.jpg,derived from Cargo media hash and filename; not observed in Phase 1 delivery,X3028247330895209993498194917177,dg-image3.jpg,original,,823,716,unknown,unknown,unknown,unknown,unknown,jpg,image/jpeg,no,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; JPEG has no alpha channel; Cargo library in_use=False; bodycopy reference is authoritative
2c9671cd16c7448dadf6,image,Cargo library,unknown,,cargo/assets/eviive-1.jpg,https://freight.cargo.site/t/original/i/R3028246196180641787402546362169/eviive-1.jpg,https://freight.cargo.site/t/original/i/R3028246196180641787402546362169/eviive-1.jpg,derived from Cargo media hash and filename; not observed in Phase 1 delivery,R3028246196180641787402546362169,eviive-1.jpg,original,,864,744,unknown,unknown,unknown,unknown,unknown,jpg,image/jpeg,no,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: captured local source matched exact basename,medium,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,captured local source matched exact basename; JPEG has no alpha channel; Cargo library in_use=False; bodycopy reference is authoritative
50128ec756488aab9be4,image,Cargo library,unknown,,cargo/assets/eviive-2.jpg,https://freight.cargo.site/t/original/i/Y3028246221046852798763021940537/eviive-2.jpg,https://freight.cargo.site/t/original/i/Y3028246221046852798763021940537/eviive-2.jpg,derived from Cargo media hash and filename; not observed in Phase 1 delivery,Y3028246221046852798763021940537,eviive-2.jpg,original,,558,480,unknown,unknown,unknown,unknown,unknown,jpg,image/jpeg,no,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: captured local source matched exact basename,medium,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,captured local source matched exact basename; JPEG has no alpha channel; Cargo library in_use=False; bodycopy reference is authoritative
34bd82df171ab8ae92c4,image,Cargo library,unknown,,cargo/assets/eviive-3.jpg,https://freight.cargo.site/t/original/i/A3028246238423685716197419562809/eviive-3.jpg,https://freight.cargo.site/t/original/i/A3028246238423685716197419562809/eviive-3.jpg,derived from Cargo media hash and filename; not observed in Phase 1 delivery,A3028246238423685716197419562809,eviive-3.jpg,original,,1792,1008,unknown,unknown,unknown,unknown,unknown,jpg,image/jpeg,no,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: captured local source matched exact basename,medium,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,captured local source matched exact basename; JPEG has no alpha channel; Cargo library in_use=False; bodycopy reference is authoritative
5d33f584b2fabd836e7c,image,Cargo library,unknown,,cargo/assets/eviive-3.jpg,https://freight.cargo.site/t/original/i/T3021061337325266132272427874105/eviive-3.jpg,https://freight.cargo.site/t/original/i/T3021061337325266132272427874105/eviive-3.jpg,derived from Cargo media hash and filename; not observed in Phase 1 delivery,T3021061337325266132272427874105,eviive-3.jpg,original,,1792,1008,unknown,unknown,unknown,unknown,unknown,jpg,image/jpeg,no,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: captured local source matched exact basename,medium,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,captured local source matched exact basename; JPEG has no alpha channel; Cargo library in_use=True; bodycopy reference is authoritative
1e3f5de9d24178194f38,image,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/J3022889216322646112287762986809/eviive-3.png,https://freight.cargo.site/t/original/i/J3022889216322646112287762986809/eviive-3.png,derived from Cargo media hash and filename; not observed in Phase 1 delivery,J3022889216322646112287762986809,eviive-3.png,original,,1792,1008,unknown,unknown,unknown,unknown,unknown,png,image/png,unknown,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; alpha channel was not decoded in Phase 1; Cargo library in_use=False; bodycopy reference is authoritative
d5c87ee4f88bb928952d,image,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/I3022888864063621280730165327673/eviive-4.png,https://freight.cargo.site/t/original/i/I3022888864063621280730165327673/eviive-4.png,derived from Cargo media hash and filename; not observed in Phase 1 delivery,I3022888864063621280730165327673,eviive-4.png,original,,864,480,unknown,unknown,unknown,unknown,unknown,png,image/png,unknown,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; alpha channel was not decoded in Phase 1; Cargo library in_use=False; bodycopy reference is authoritative
daeaf81369fe5718ac95,image,Cargo library,unknown,,cargo/assets/eviive-6.jpg,https://freight.cargo.site/t/original/i/P3028246582510802923101685856057/eviive-6.jpg,https://freight.cargo.site/t/original/i/P3028246582510802923101685856057/eviive-6.jpg,derived from Cargo media hash and filename; not observed in Phase 1 delivery,P3028246582510802923101685856057,eviive-6.jpg,original,,1340,744,unknown,unknown,unknown,unknown,unknown,jpg,image/jpeg,no,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: captured local source matched exact basename,medium,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,captured local source matched exact basename; JPEG has no alpha channel; Cargo library in_use=False; bodycopy reference is authoritative
31a3c4841990986f9f5d,image,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/O3023101186161696653964103694137/eviive-7-hires.png,https://freight.cargo.site/t/original/i/O3023101186161696653964103694137/eviive-7-hires.png,derived from Cargo media hash and filename; not observed in Phase 1 delivery,O3023101186161696653964103694137,eviive-7-hires.png,original,,886,744,unknown,unknown,unknown,unknown,unknown,png,image/png,unknown,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; alpha channel was not decoded in Phase 1; Cargo library in_use=False; bodycopy reference is authoritative
ba4a4edb6bdc2b289b9a,image,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/Q3028246567827194640428882769721/eviive-card.jpg,https://freight.cargo.site/t/original/i/Q3028246567827194640428882769721/eviive-card.jpg,derived from Cargo media hash and filename; not observed in Phase 1 delivery,Q3028246567827194640428882769721,eviive-card.jpg,original,,1116,744,unknown,unknown,unknown,unknown,unknown,jpg,image/jpeg,no,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; JPEG has no alpha channel; Cargo library in_use=False; bodycopy reference is authoritative
c7fa98147b59cb683dcc,image,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/C3025363007399684245599388481337/loop-image-2.jpg,https://freight.cargo.site/t/original/i/C3025363007399684245599388481337/loop-image-2.jpg,derived from Cargo media hash and filename; not observed in Phase 1 delivery,C3025363007399684245599388481337,loop-image-2.jpg,original,,1157,1006,unknown,unknown,unknown,unknown,unknown,jpg,image/jpeg,no,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; JPEG has no alpha channel; Cargo library in_use=False; bodycopy reference is authoritative
5de070472c5ab0dbc462,image,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/G3025363020404638817564622370617/loop-image-6.jpg,https://freight.cargo.site/t/original/i/G3025363020404638817564622370617/loop-image-6.jpg,derived from Cargo media hash and filename; not observed in Phase 1 delivery,G3025363020404638817564622370617,loop-image-6.jpg,original,,577,502,unknown,unknown,unknown,unknown,unknown,jpg,image/jpeg,no,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; JPEG has no alpha channel; Cargo library in_use=False; bodycopy reference is authoritative
f0de27b5f8882331273a,image,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/J3025291037409233923710049105721/mandy-mewmew-t.png,https://freight.cargo.site/t/original/i/J3025291037409233923710049105721/mandy-mewmew-t.png,derived from Cargo media hash and filename; not observed in Phase 1 delivery,J3025291037409233923710049105721,mandy-mewmew-t.png,original,,704,420,unknown,unknown,unknown,unknown,unknown,png,image/png,unknown,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; alpha channel was not decoded in Phase 1; Cargo library in_use=False; bodycopy reference is authoritative
d161f9bbc1b168865905,image,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/K3025313871157983242867230422841/mandy-mewmew-v3.png,https://freight.cargo.site/t/original/i/K3025313871157983242867230422841/mandy-mewmew-v3.png,derived from Cargo media hash and filename; not observed in Phase 1 delivery,K3025313871157983242867230422841,mandy-mewmew-v3.png,original,,704,420,unknown,unknown,unknown,unknown,unknown,png,image/png,unknown,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; alpha channel was not decoded in Phase 1; Cargo library in_use=False; bodycopy reference is authoritative
